CAM.x	participantCAM.x	id	text	value	comment	date.x	x_pos	y_pos	predefinedConcept	isDraggable	isDeletable.x	isTextChangeable	isActive.x	CAM.y	participantCAM.y	id.y	date.y	idending	intensity	agreement	isBidirectional	isDeletable.y	isActive.y
3265d161-73e2-49c1-adb5-4fc6753d1458	5d6fda2bde432b0019b19ba7	ffcbb0c0-cd86-4355-b4bc-0460f38bd772	renewable energy	3	NA	2023-12-10T10:43:46Z	455	489	FALSE	1	1	1	TRUE	3265d161-73e2-49c1-adb5-4fc6753d1458	5d6fda2bde432b0019b19ba7	4de2a422-9f31-4460-aeab-c1c6aa8df401	2023-12-10T10:49:31Z	baba20d0-cd15-415d-8cd5-7ed8bbca476e	6	0	0	1	TRUE
3265d161-73e2-49c1-adb5-4fc6753d1458	5d6fda2bde432b0019b19ba7	96117279-374e-46f2-8c7b-2d1690a9c5ba	zero waste	1	NA	2023-12-10T10:47:21Z	289	326	FALSE	1	1	1	TRUE	3265d161-73e2-49c1-adb5-4fc6753d1458	5d6fda2bde432b0019b19ba7	36c107bf-8027-4e4a-854e-75bf7ffd4a45	2023-12-10T10:47:39Z	0386fbbf-7294-4d09-92a5-659326e6b21f	3	1	0	1	TRUE
9ecd3093-30bb-42f3-b8bd-3e02ba94e179	60fd19bb0d1f1d54adccc4fa	8c0213df-d5a3-443f-8a2c-d0019cbed284	climate change	-3	NA	2023-12-10T10:28:52Z	650	400	TRUE	0	0	0	TRUE	9ecd3093-30bb-42f3-b8bd-3e02ba94e179	60fd19bb0d1f1d54adccc4fa	682a7ed4-cf4e-4007-a412-c66894257211	2023-12-10T10:33:06Z	43a1b242-79ce-482d-967e-d8ed06336adc	6	1	0	1	TRUE
9ecd3093-30bb-42f3-b8bd-3e02ba94e179	60fd19bb0d1f1d54adccc4fa	d4c93f00-0ebb-4d4b-9643-abd5b061f589	co2 emission	-3	NA	2023-12-10T10:29:12Z	866.8889	264.3333	FALSE	1	1	1	TRUE	9ecd3093-30bb-42f3-b8bd-3e02ba94e179	60fd19bb0d1f1d54adccc4fa	38ad60b5-3c48-423f-852e-558fa687072f	2023-12-10T10:33:30Z	8c0213df-d5a3-443f-8a2c-d0019cbed284	9	1	0	1	TRUE
9ecd3093-30bb-42f3-b8bd-3e02ba94e179	60fd19bb0d1f1d54adccc4fa	fc301c69-3f02-4fae-b98e-764c0199f410	cost issue	10	NA	2023-12-10T10:29:46Z	778.8889	579.3333	FALSE	1	1	1	TRUE	9ecd3093-30bb-42f3-b8bd-3e02ba94e179	60fd19bb0d1f1d54adccc4fa	7ee041c6-6489-4c67-8264-bcb6ec9bc02a	2023-12-10T10:33:47Z	43a1b242-79ce-482d-967e-d8ed06336adc	6	1	0	1	TRUE
9ecd3093-30bb-42f3-b8bd-3e02ba94e179	60fd19bb0d1f1d54adccc4fa	bcdbcc81-1900-4b6d-9cce-6689052b0e3b	sustainability	3	NA	2023-12-10T10:29:54Z	507.8889	277.3333	FALSE	1	1	1	TRUE	9ecd3093-30bb-42f3-b8bd-3e02ba94e179	60fd19bb0d1f1d54adccc4fa	83e9d555-73db-48f0-9f06-23e9e84b73aa	2023-12-10T10:34:21Z	8c0213df-d5a3-443f-8a2c-d0019cbed284	6	1	0	1	TRUE
9ecd3093-30bb-42f3-b8bd-3e02ba94e179	60fd19bb0d1f1d54adccc4fa	03847f72-3a6b-4105-a9b1-dec3f0581f5b	lifestyle adaptation	10	NA	2023-12-10T10:30:08Z	680.8889	163.3333	FALSE	1	1	1	TRUE	9ecd3093-30bb-42f3-b8bd-3e02ba94e179	60fd19bb0d1f1d54adccc4fa	65119cdf-2310-4292-9e32-e9d4ac0f7afc	2023-12-10T10:34:28Z	bcdbcc81-1900-4b6d-9cce-6689052b0e3b	9	1	0	1	TRUE
9ecd3093-30bb-42f3-b8bd-3e02ba94e179	60fd19bb0d1f1d54adccc4fa	03847f72-3a6b-4105-a9b1-dec3f0581f5b	lifestyle adaptation	10	NA	2023-12-10T10:30:08Z	680.8889	163.3333	FALSE	1	1	1	TRUE	9ecd3093-30bb-42f3-b8bd-3e02ba94e179	60fd19bb0d1f1d54adccc4fa	647068cb-54c9-402c-a2eb-125f8da6e546	2023-12-10T10:34:35Z	caad6b31-59bf-48e1-a04a-aacf1af4369e	9	1	0	1	TRUE
9ecd3093-30bb-42f3-b8bd-3e02ba94e179	60fd19bb0d1f1d54adccc4fa	2097142d-6bde-4f6f-a49d-e93c4c84ce03	rainforest clearing	-3	NA	2023-12-10T10:30:26Z	525.8889	555.3333	FALSE	1	1	1	TRUE	9ecd3093-30bb-42f3-b8bd-3e02ba94e179	60fd19bb0d1f1d54adccc4fa	b3a7b291-2db3-43fb-bb52-95556635597c	2023-12-10T10:33:59Z	8c0213df-d5a3-443f-8a2c-d0019cbed284	9	1	0	1	TRUE
9ecd3093-30bb-42f3-b8bd-3e02ba94e179	60fd19bb0d1f1d54adccc4fa	64f7bbc1-c6ea-4562-97eb-ed364cfa85f8	species extinction	-3	NA	2023-12-10T10:30:40Z	329.8889	505.3333	FALSE	1	1	1	TRUE	9ecd3093-30bb-42f3-b8bd-3e02ba94e179	60fd19bb0d1f1d54adccc4fa	c4164a6f-ccf5-4fe6-b038-ff122acadfc3	2023-12-10T10:34:05Z	2097142d-6bde-4f6f-a49d-e93c4c84ce03	9	1	0	1	TRUE
9ecd3093-30bb-42f3-b8bd-3e02ba94e179	60fd19bb0d1f1d54adccc4fa	3f892527-aff8-44f7-be6d-b66344f791ba	adaptation of means of transportation	10	NA	2023-12-10T10:30:56Z	1074.8889	310.3333	FALSE	1	1	1	TRUE	9ecd3093-30bb-42f3-b8bd-3e02ba94e179	60fd19bb0d1f1d54adccc4fa	49507c0d-64bd-4285-b303-17f9478cb55b	2023-12-10T10:34:49Z	d4c93f00-0ebb-4d4b-9643-abd5b061f589	6	1	0	1	TRUE
9ecd3093-30bb-42f3-b8bd-3e02ba94e179	60fd19bb0d1f1d54adccc4fa	3180febb-87fc-40e4-8e4e-90fae96a3dc0	political stance	10	NA	2023-12-10T10:31:52Z	937.8889	112.3333	FALSE	1	1	1	TRUE	9ecd3093-30bb-42f3-b8bd-3e02ba94e179	60fd19bb0d1f1d54adccc4fa	2ff5d97c-ab1d-43e9-9cd1-4e9f6414d571	2023-12-10T10:35:07Z	d4c93f00-0ebb-4d4b-9643-abd5b061f589	3	1	0	1	TRUE
9ecd3093-30bb-42f3-b8bd-3e02ba94e179	60fd19bb0d1f1d54adccc4fa	3180febb-87fc-40e4-8e4e-90fae96a3dc0	political stance	10	NA	2023-12-10T10:31:52Z	937.8889	112.3333	FALSE	1	1	1	TRUE	9ecd3093-30bb-42f3-b8bd-3e02ba94e179	60fd19bb0d1f1d54adccc4fa	0a07a2d1-c9aa-4db9-8ff7-bdf512abf402	2023-12-10T10:35:11Z	03847f72-3a6b-4105-a9b1-dec3f0581f5b	3	1	0	1	TRUE
9ecd3093-30bb-42f3-b8bd-3e02ba94e179	60fd19bb0d1f1d54adccc4fa	c94e41bd-f30b-4392-abb1-e9ab18448fd8	corruption	-3	NA	2023-12-10T10:32:15Z	317.8889	334.3333	FALSE	1	1	1	TRUE	9ecd3093-30bb-42f3-b8bd-3e02ba94e179	60fd19bb0d1f1d54adccc4fa	74d96efb-8a05-421e-a044-c8040e1a8de1	2023-12-10T10:35:15Z	2097142d-6bde-4f6f-a49d-e93c4c84ce03	9	1	0	1	TRUE
9ecd3093-30bb-42f3-b8bd-3e02ba94e179	60fd19bb0d1f1d54adccc4fa	c94e41bd-f30b-4392-abb1-e9ab18448fd8	corruption	-3	NA	2023-12-10T10:32:15Z	317.8889	334.3333	FALSE	1	1	1	TRUE	9ecd3093-30bb-42f3-b8bd-3e02ba94e179	60fd19bb0d1f1d54adccc4fa	6898c734-41a1-4cf1-8c39-e2acec7ff427	2023-12-10T10:35:21Z	64f7bbc1-c6ea-4562-97eb-ed364cfa85f8	3	1	0	1	TRUE
0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	9518b88e-d024-408c-adda-cb02b35b32de	climate change	0	NA	2023-12-10T10:42:02Z	650	400	TRUE	0	0	0	TRUE	0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	b6250a75-62c2-4a83-a873-fde463766ffa	2023-12-10T10:44:03Z	857c7e44-8d43-4301-b71f-6c0914b8f194	9	1	0	1	TRUE
0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	9518b88e-d024-408c-adda-cb02b35b32de	climate change	0	NA	2023-12-10T10:42:02Z	650	400	TRUE	0	0	0	TRUE	0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	6f0197df-ecfc-474a-bb15-ef4ca885468a	2023-12-10T10:45:12Z	d614e865-afc3-4b46-9010-a87e016e1542	3	1	0	1	TRUE
0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	9518b88e-d024-408c-adda-cb02b35b32de	climate change	0	NA	2023-12-10T10:42:02Z	650	400	TRUE	0	0	0	TRUE	0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	1e5e70ae-a48d-4f1e-86b8-2896fea3d1e7	2023-12-10T10:50:01Z	db8d7d4c-7b0b-4aa1-ad39-5f314927f26b	3	1	0	1	TRUE
0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	5a008293-5df4-4f8c-b80b-2a1e8139846e	global warming	-3	NA	2023-12-10T10:43:05Z	891	441	FALSE	1	1	1	TRUE	0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	f68a7955-8c24-411c-abf9-bd2e12b85b6b	2023-12-10T10:44:31Z	857c7e44-8d43-4301-b71f-6c0914b8f194	3	1	0	1	TRUE
0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	857c7e44-8d43-4301-b71f-6c0914b8f194	human-driven	-3	"Dies ist im Gegensatz zu ""natürlicher Wandel"""	2023-12-10T10:43:25Z	807	538	FALSE	1	1	1	TRUE	0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	66d8c463-e829-4433-a73e-292e9949fb31	2023-12-10T10:44:30Z	55b2d58b-6c89-4195-a5cb-15c4649877bb	3	1	0	1	TRUE
0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	55b2d58b-6c89-4195-a5cb-15c4649877bb	environmental pollution	-2	NA	2023-12-10T10:44:11Z	1077	550	FALSE	1	1	1	TRUE	0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	394c6276-3337-45cc-9209-06716fbdacb0	2023-12-10T10:47:55Z	3ad5602d-3a00-4e4c-9a81-4b31c5a5dfd3	3	1	0	1	TRUE
0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	55b2d58b-6c89-4195-a5cb-15c4649877bb	environmental pollution	-2	NA	2023-12-10T10:44:11Z	1077	550	FALSE	1	1	1	TRUE	0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	f03b48b6-de60-4daa-9f69-2531cacb6ea4	2023-12-10T10:54:47Z	922ee0b2-3806-4044-8c53-e99fe5871d00	3	1	0	1	TRUE
0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	e6865c30-73a8-43f4-a7a2-e4bd6878e3d1	periodic natural processes	0	Dinge wie z.B. die damalige Eiszeit würde man nicht als menschengemachten Klimawandel ansehen und ist (meiner Meinung nach) deswegen natürlich.	2023-12-10T10:45:22Z	522	663	FALSE	1	1	1	TRUE	0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	a59899c6-3662-4ad6-8213-8af87bc7fd45	2023-12-10T10:46:23Z	d614e865-afc3-4b46-9010-a87e016e1542	3	1	0	1	TRUE
0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	3ad5602d-3a00-4e4c-9a81-4b31c5a5dfd3	influence on nature	10	z.B. Öltankerunfälle, Verschmutzung der Umwelt, usw., schadet der natürlichen Umgebung und den natürlichen Lebensräumen von Tieren.	2023-12-10T10:46:36Z	983	339	FALSE	1	1	1	TRUE	0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	e0f1948c-fd12-4e4d-bb12-401ce2cfd3c5	2023-12-10T10:47:56Z	5a008293-5df4-4f8c-b80b-2a1e8139846e	3	1	0	1	TRUE
0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	3ad5602d-3a00-4e4c-9a81-4b31c5a5dfd3	influence on nature	10	z.B. Öltankerunfälle, Verschmutzung der Umwelt, usw., schadet der natürlichen Umgebung und den natürlichen Lebensräumen von Tieren.	2023-12-10T10:46:36Z	983	339	FALSE	1	1	1	TRUE	0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	304b25f0-f0dd-42d1-9dac-539d0b6160eb	2023-12-10T10:53:05Z	db8d7d4c-7b0b-4aa1-ad39-5f314927f26b	3	1	0	1	TRUE
0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	3ad5602d-3a00-4e4c-9a81-4b31c5a5dfd3	influence on nature	10	z.B. Öltankerunfälle, Verschmutzung der Umwelt, usw., schadet der natürlichen Umgebung und den natürlichen Lebensräumen von Tieren.	2023-12-10T10:46:36Z	983	339	FALSE	1	1	1	TRUE	0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	a894f545-0aef-44e4-b3e7-2b88c673e1dd	2023-12-10T10:54:46Z	922ee0b2-3806-4044-8c53-e99fe5871d00	3	1	0	1	TRUE
0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	db8d7d4c-7b0b-4aa1-ad39-5f314927f26b	human measures	2	Damit meine, ich dass Menschen etwas gegen den Klimawandel tun.	2023-12-10T10:48:01Z	803	285	FALSE	1	1	1	TRUE	0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	7d1de4b3-7209-45d7-94d2-efa32a41a8a3	2023-12-10T10:51:34Z	19c1e103-c126-43e7-a468-926dbba1d364	3	1	0	1	TRUE
0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	70ddfe98-b815-4916-b5b6-3d04e5388545	renewable energy	3	NA	2023-12-10T10:51:35Z	654	166	FALSE	1	1	1	TRUE	0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	dc328780-ecd3-44fe-93d3-31acd52a9e23	2023-12-10T10:52:39Z	db8d7d4c-7b0b-4aa1-ad39-5f314927f26b	3	1	0	1	TRUE
0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	6b6307c4-451c-4c1a-a606-5301d27f4253	technological change	3	Damit meine ich zum Beispiel, dass wir auf Technologien und andere Dinge setzen, die der Natur möglichst nicht zur Last fühlen. Zum Beispiel fahren wir heutzutage auch nicht mehr mit Dampfzügen.	2023-12-10T10:51:42Z	530	289	FALSE	1	1	1	TRUE	0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	3ba8b3f4-4fff-4a36-9da4-31af55821765	2023-12-10T10:52:30Z	9518b88e-d024-408c-adda-cb02b35b32de	3	1	0	1	TRUE
0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	6b6307c4-451c-4c1a-a606-5301d27f4253	technological change	3	Damit meine ich zum Beispiel, dass wir auf Technologien und andere Dinge setzen, die der Natur möglichst nicht zur Last fühlen. Zum Beispiel fahren wir heutzutage auch nicht mehr mit Dampfzügen.	2023-12-10T10:51:42Z	530	289	FALSE	1	1	1	TRUE	0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	b85598e2-b837-455b-88f9-dbf5fab7a3fd	2023-12-10T10:52:33Z	70ddfe98-b815-4916-b5b6-3d04e5388545	3	1	0	1	TRUE
0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	42567064-b7c4-4cfa-8d3a-a7d2735c8fa7	environmentally friendly means of transportation	2	z.B. Züge mit Wasserstoff, Fahrzeuge mit Elektroantrieb, Fahrradfahren	2023-12-10T10:55:09Z	531	89	FALSE	1	1	1	TRUE	0f77c54c-4983-46b9-92fb-8abd07a5893b	6427068bce4fc1aa335ad025	73077bd3-bad9-447e-95a8-bf421532fd74	2023-12-10T10:55:36Z	6b6307c4-451c-4c1a-a606-5301d27f4253	3	1	0	1	TRUE
77b3cb53-933f-4bb4-b7de-ebd5ddc15db7	65391c7ecf65866247606910	dcd2881d-6e7b-445d-95e8-ccef40f6352b	climate change	0	NA	2023-12-10T10:59:04Z	650	400	TRUE	0	0	0	TRUE	77b3cb53-933f-4bb4-b7de-ebd5ddc15db7	65391c7ecf65866247606910	8d7c464f-d99c-4875-993d-1471def346b2	2023-12-10T11:01:25Z	c1f28999-577d-46d4-95f3-0a48a95d609c	3	1	0	1	TRUE
77b3cb53-933f-4bb4-b7de-ebd5ddc15db7	65391c7ecf65866247606910	d54762ad-ceee-43dc-99c5-e55e69b27381	man-made	-2	NA	2023-12-10T10:59:24Z	809	279	FALSE	1	1	1	TRUE	77b3cb53-933f-4bb4-b7de-ebd5ddc15db7	65391c7ecf65866247606910	f290676a-4960-4e78-8d13-1a84f617fe47	2023-12-10T11:01:41Z	dcd2881d-6e7b-445d-95e8-ccef40f6352b	6	1	0	1	TRUE
77b3cb53-933f-4bb4-b7de-ebd5ddc15db7	65391c7ecf65866247606910	d54762ad-ceee-43dc-99c5-e55e69b27381	man-made	-2	NA	2023-12-10T10:59:24Z	809	279	FALSE	1	1	1	TRUE	77b3cb53-933f-4bb4-b7de-ebd5ddc15db7	65391c7ecf65866247606910	159cc398-f7d4-4bdd-9cab-e8ce36ff1fe5	2023-12-10T11:02:36Z	315df933-06b4-4ecd-86e1-ab603ca75064	3	1	0	1	TRUE
77b3cb53-933f-4bb4-b7de-ebd5ddc15db7	65391c7ecf65866247606910	d54762ad-ceee-43dc-99c5-e55e69b27381	man-made	-2	NA	2023-12-10T10:59:24Z	809	279	FALSE	1	1	1	TRUE	77b3cb53-933f-4bb4-b7de-ebd5ddc15db7	65391c7ecf65866247606910	57db2363-479c-4579-ad0c-20faa805e79a	2023-12-10T11:05:39Z	70873feb-8831-468c-b29e-a76ee5d2029a	9	1	0	1	TRUE
77b3cb53-933f-4bb4-b7de-ebd5ddc15db7	65391c7ecf65866247606910	d54762ad-ceee-43dc-99c5-e55e69b27381	man-made	-2	NA	2023-12-10T10:59:24Z	809	279	FALSE	1	1	1	TRUE	77b3cb53-933f-4bb4-b7de-ebd5ddc15db7	65391c7ecf65866247606910	b35bf831-fd91-4fad-b7de-bcb25d562338	2023-12-10T11:10:52Z	7490b0ca-fa36-4b59-9704-92c22b6ac4d3	3	1	0	1	TRUE
77b3cb53-933f-4bb4-b7de-ebd5ddc15db7	65391c7ecf65866247606910	84879578-6506-442d-8430-55a52cf8ed09	indispensable/unstoppable	-1	"Sprich zu einem Teil ist Klimawandel ""normal"" und lässt sich nur in einem bestimmten Rahmen vom Mensch beeinflussen"	2023-12-10T10:59:39Z	675	145	FALSE	1	1	1	TRUE	77b3cb53-933f-4bb4-b7de-ebd5ddc15db7	65391c7ecf65866247606910	e7cd6c2f-0393-4653-9979-6bf957e082cd	2023-12-10T11:01:57Z	d54762ad-ceee-43dc-99c5-e55e69b27381	3	0	0	1	TRUE
77b3cb53-933f-4bb4-b7de-ebd5ddc15db7	65391c7ecf65866247606910	84879578-6506-442d-8430-55a52cf8ed09	indispensable/unstoppable	-1	"Sprich zu einem Teil ist Klimawandel ""normal"" und lässt sich nur in einem bestimmten Rahmen vom Mensch beeinflussen"	2023-12-10T10:59:39Z	675	145	FALSE	1	1	1	TRUE	77b3cb53-933f-4bb4-b7de-ebd5ddc15db7	65391c7ecf65866247606910	7a7054e8-6bd9-4ff8-83c4-7d8fa361ae32	2023-12-10T11:03:38Z	201c1210-b604-4e64-a204-85bfd92901d3	6	0	0	1	TRUE
77b3cb53-933f-4bb4-b7de-ebd5ddc15db7	65391c7ecf65866247606910	c1f28999-577d-46d4-95f3-0a48a95d609c	future	10	NA	2023-12-10T11:00:21Z	933	541	FALSE	1	1	1	TRUE	77b3cb53-933f-4bb4-b7de-ebd5ddc15db7	65391c7ecf65866247606910	62044e07-1aa5-4ab2-b9b8-c15e4b258664	2023-12-10T11:06:14Z	70873feb-8831-468c-b29e-a76ee5d2029a	9	1	0	1	TRUE
77b3cb53-933f-4bb4-b7de-ebd5ddc15db7	65391c7ecf65866247606910	c1f28999-577d-46d4-95f3-0a48a95d609c	future	10	NA	2023-12-10T11:00:21Z	933	541	FALSE	1	1	1	TRUE	77b3cb53-933f-4bb4-b7de-ebd5ddc15db7	65391c7ecf65866247606910	50b3dfb4-f5e2-4ec8-ac01-14cdbdcba222	2023-12-10T11:07:45Z	5fb1a3c3-6ddb-4802-8535-451d234191c1	6	1	0	1	TRUE
77b3cb53-933f-4bb4-b7de-ebd5ddc15db7	65391c7ecf65866247606910	c1f28999-577d-46d4-95f3-0a48a95d609c	future	10	NA	2023-12-10T11:00:21Z	933	541	FALSE	1	1	1	TRUE	77b3cb53-933f-4bb4-b7de-ebd5ddc15db7	65391c7ecf65866247606910	f4589b9b-b898-480f-bf0e-3af99a0d36db	2023-12-10T11:08:01Z	6301d764-a91d-4992-b0a8-01e25d28c2f8	9	0	0	1	TRUE
77b3cb53-933f-4bb4-b7de-ebd5ddc15db7	65391c7ecf65866247606910	c1f28999-577d-46d4-95f3-0a48a95d609c	future	10	NA	2023-12-10T11:00:21Z	933	541	FALSE	1	1	1	TRUE	77b3cb53-933f-4bb4-b7de-ebd5ddc15db7	65391c7ecf65866247606910	76bb603c-d2a3-40cb-aadf-58ec4cb75b9f	2023-12-10T11:09:39Z	2e62158e-9ea7-466a-9286-a9e37f1649ef	9	1	0	1	TRUE
77b3cb53-933f-4bb4-b7de-ebd5ddc15db7	65391c7ecf65866247606910	9da72593-ed91-40f9-b61b-28e6c2965aef	uncertainty	-2	NA	2023-12-10T11:00:35Z	424	404	FALSE	1	1	1	TRUE	77b3cb53-933f-4bb4-b7de-ebd5ddc15db7	65391c7ecf65866247606910	1b065ca7-a558-441e-ac01-d5f66f3e13ab	2023-12-10T11:03:54Z	dcd2881d-6e7b-445d-95e8-ccef40f6352b	3	1	0	1	TRUE
