CAM	participantCAM	id	text	value	comment	date	x_pos	y_pos	predefinedConcept	isDraggable	isDeletable	isTextChangeable	isActive	text_summarized
ac65f89b-77aa-4a16-9186-0ce6d4964205	65410ad762a7e3c570b6273c	5c02ccf1-4dee-40cb-8445-7dad12bbb880	causes	10	NA	2023-12-10T10:41:56Z	451.3333	467.5	FALSE	1	1	1	TRUE	scientific explanation_ambivalent
ac65f89b-77aa-4a16-9186-0ce6d4964205	65410ad762a7e3c570b6273c	33ed2dba-2e21-4ce5-99fb-5bf711fdb450	greenhouse gas emissions	-1	NA	2023-12-10T10:42:30Z	370.3333	494.5	FALSE	1	1	1	TRUE	scientific explanation_negative
ac65f89b-77aa-4a16-9186-0ce6d4964205	65410ad762a7e3c570b6273c	995c75ec-62ff-4dcd-beb0-717bf36bc814	deforestation	-2	NA	2023-12-10T10:43:00Z	451.3333	530.5	FALSE	1	1	1	TRUE	destruction of the environment_negative
ac65f89b-77aa-4a16-9186-0ce6d4964205	65410ad762a7e3c570b6273c	8ca6113a-4619-48ca-aff1-28f53313132f	industrialized agriculture	-1	NA	2023-12-10T10:43:53Z	444.3333	589.5	FALSE	1	1	1	TRUE	man made_negative
ac65f89b-77aa-4a16-9186-0ce6d4964205	65410ad762a7e3c570b6273c	00363e21-ec49-4826-86d5-0d81169de1cf	consequence	10	NA	2023-12-10T10:45:31Z	575.3333	55.5	FALSE	1	1	1	TRUE	negative consequences_ambivalent
ac65f89b-77aa-4a16-9186-0ce6d4964205	65410ad762a7e3c570b6273c	d10b467d-7d64-4fc7-a8ff-695d21b6fcbd	extreme weather events	-1	NA	2023-12-10T10:45:56Z	494.3333	30.5	FALSE	1	1	1	TRUE	natural disaster_negative
ac65f89b-77aa-4a16-9186-0ce6d4964205	65410ad762a7e3c570b6273c	e080dd30-286b-4542-b518-4e46ea69e9d7	sea level rise	-1	NA	2023-12-10T10:46:31Z	496.3333	90.5	FALSE	1	1	1	TRUE	rising sea level_negative
ac65f89b-77aa-4a16-9186-0ce6d4964205	65410ad762a7e3c570b6273c	c8dc4e45-7b5a-4330-a7d2-d489ad32de68	species extinction	-1	NA	2023-12-10T10:46:59Z	653.3333	88.5	FALSE	1	1	1	TRUE	destruction of the environment_negative
ac65f89b-77aa-4a16-9186-0ce6d4964205	65410ad762a7e3c570b6273c	8c2734f1-82fc-49fd-88df-3e0c248d4386	measures	10	NA	2023-12-10T10:47:25Z	786.3333	182.5	FALSE	1	1	1	TRUE	general measures against climate change_ambivalent
ac65f89b-77aa-4a16-9186-0ce6d4964205	65410ad762a7e3c570b6273c	543dccd3-6f19-42f4-bddb-6eda15329417	energy transition	1	NA	2023-12-10T10:48:42Z	982.3333	46.5	FALSE	1	1	1	TRUE	green technologies_positive
ac65f89b-77aa-4a16-9186-0ce6d4964205	65410ad762a7e3c570b6273c	7db47076-c613-4cb8-a4e3-b7301876a687	energy efficiency	1	NA	2023-12-10T10:48:56Z	885.3333	77.5	FALSE	1	1	1	TRUE	green technologies_positive
ac65f89b-77aa-4a16-9186-0ce6d4964205	65410ad762a7e3c570b6273c	b97fd938-beb2-4457-80ff-eed8d140bf9b	reducing meat consumption	1	NA	2023-12-10T10:49:13Z	968.3333	120.5	FALSE	1	1	1	TRUE	environmental friendly behavior_positive
96328cf1-ed80-4289-8795-233d93caf8db	6053d1011605ac6f3164bc99	02f294dc-7153-439d-b5a2-1e8f30df48b4	climate change	-3	NA	2023-12-10T10:33:57Z	650	400	TRUE	0	0	0	TRUE	climate change_negative
96328cf1-ed80-4289-8795-233d93caf8db	6053d1011605ac6f3164bc99	c653e3ae-d15e-46e0-b6e9-6c05cc185b61	natural disaster	-3	NA	2023-12-10T10:34:18Z	995	406	FALSE	1	1	1	TRUE	natural disaster_negative
96328cf1-ed80-4289-8795-233d93caf8db	6053d1011605ac6f3164bc99	7a223457-3e62-4c8e-8c2c-0f7e694d9c3e	climate migration	-2	NA	2023-12-10T10:34:55Z	852	622	FALSE	1	1	1	TRUE	social consequences_negative
96328cf1-ed80-4289-8795-233d93caf8db	6053d1011605ac6f3164bc99	b37b09f6-5b52-4e3e-9c99-129ec2c22572	climate activism	2	NA	2023-12-10T10:36:14Z	445	378	FALSE	1	1	1	TRUE	activism_positive
96328cf1-ed80-4289-8795-233d93caf8db	6053d1011605ac6f3164bc99	7d808dd7-4459-45ee-a243-d543f57cd10f	paris agreement	10	Es ist gut. Aber sie wird nicht richtig umgesetzt.	2023-12-10T10:36:48Z	794	258	FALSE	1	1	1	TRUE	political measures against climate change_ambivalent
96328cf1-ed80-4289-8795-233d93caf8db	6053d1011605ac6f3164bc99	03a4e08d-467e-4a64-bc5e-0df82bff9efe	climate defeatism	-2	Viele Menschen kampfen nicht, weil sie denken, dass es sinnlos ist.	2023-12-10T10:36:59Z	300	567	FALSE	1	1	1	TRUE	negative emotions_negative
96328cf1-ed80-4289-8795-233d93caf8db	6053d1011605ac6f3164bc99	c6e5591d-3834-4742-9f14-240239bae612	developing countries harmed.	-3	NA	2023-12-10T10:39:00Z	505	561	FALSE	1	1	1	TRUE	social consequences_negative
96328cf1-ed80-4289-8795-233d93caf8db	6053d1011605ac6f3164bc99	781785db-cf8c-4794-ae42-bb0a028d42b8	green new deal	2	NA	2023-12-10T10:40:14Z	1004	170	FALSE	1	1	1	TRUE	political measures against climate change_positive
96328cf1-ed80-4289-8795-233d93caf8db	6053d1011605ac6f3164bc99	c11c166f-6a61-4d75-9075-b53b1d5c3198	green energy	3	NA	2023-12-10T10:40:45Z	433	138	FALSE	1	1	1	TRUE	green technologies_positive
96328cf1-ed80-4289-8795-233d93caf8db	6053d1011605ac6f3164bc99	3024aab8-586e-4800-818c-56ca1fc1fc2c	regulation of companies	3	Es wird nicht genug getan. Aber es ist entscheidend. Denn sie setzen die meisten Kohlenstoffemissionen frei.	2023-12-10T10:41:43Z	663	83	FALSE	1	1	1	TRUE	political measures against climate change_positive
96328cf1-ed80-4289-8795-233d93caf8db	6053d1011605ac6f3164bc99	ad61f72e-c759-45f9-b25e-eed62e07cf71	awareness raising	2	Manchmal können die schlechtesten Aussichten die Menschen lehren. Es kann ein Katalysator für uns sein, um besser zu werden.	2023-12-10T10:43:18Z	1045	285	FALSE	1	1	1	TRUE	environmental consciousness_positive
96328cf1-ed80-4289-8795-233d93caf8db	6053d1011605ac6f3164bc99	e2e02817-70cb-4224-a412-6b9a740ea16d	disaster capitalism	-3	Viele Unternehmen machen sich dieses Desaster zunutze. Sie bieten gefalschte Lösungen an. Weil sie mehr Geld wollen.	2023-12-10T10:45:49Z	494	275	FALSE	1	1	1	TRUE	industry_negative
96328cf1-ed80-4289-8795-233d93caf8db	6053d1011605ac6f3164bc99	62c0f1c2-1150-4c37-b06d-854cfa7db20a	greenwashing	-2	NA	2023-12-10T10:48:42Z	312	250	FALSE	1	1	1	TRUE	industry_negative
89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	99214e57-23b0-443d-9bcc-94fd4c45f210	climate change	3	NA	2023-12-10T10:46:29Z	650	400	TRUE	0	0	0	TRUE	climate change_positive
89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	44f2d3bf-be6c-4a5d-9db4-d860e97e4ed0	crop yields	2	NA	2023-12-10T10:47:43Z	771.5	327	FALSE	1	1	1	TRUE	impact on agriculture_positive
89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	bc82ab5e-7f58-44d7-adff-7c960f841ef6	extreme weather	-1	NA	2023-12-10T10:49:26Z	768.5	487	FALSE	1	1	1	TRUE	natural disaster_negative
89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	c95f119a-b700-4910-9375-f3cd357c0997	healthy food	3	NA	2023-12-10T10:50:02Z	984.5	242	FALSE	1	1	1	TRUE	health and food_positive
89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	61d32b14-c275-4af4-910f-f2765f0a2102	melting glaciers	-3	NA	2023-12-10T10:50:53Z	891.5	554	FALSE	1	1	1	TRUE	global warming_negative
89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	0300bd60-ca1d-4ff6-99ba-41b511017b73	tourism	1	NA	2023-12-10T10:51:24Z	583.5	575	FALSE	1	1	1	TRUE	rest_positive
89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	ac978ace-15a6-4330-9b5f-edaf190c2800	food shortage	-3	NA	2023-12-10T10:52:05Z	913.5	407	FALSE	1	1	1	TRUE	danger to humanity_negative
89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	91086341-aa81-4e3c-9678-46e118e983aa	sea routes	1	NA	2023-12-10T10:52:50Z	746.5	645	FALSE	1	1	1	TRUE	rest_positive
89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	f3f9f5b7-732a-4808-bb63-531bf36e756f	hunger	-2	NA	2023-12-10T10:53:08Z	1092.5	462	FALSE	1	1	1	TRUE	danger to humanity_negative
89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	99930d60-03f7-43bd-9c3b-c8c975d54bbd	energy transformation	2	vermehrte Nutzung erneuerbarer Energiequellen	2023-12-10T10:53:34Z	528.5	301	FALSE	1	1	1	TRUE	green technologies_positive
89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	02572037-1428-4773-bdba-54e2b87bdbf5	species extinction	-3	NA	2023-12-10T10:53:48Z	490.5	474	FALSE	1	1	1	TRUE	destruction of the environment_negative
89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	33354bfb-d82b-4899-ae3c-84a9b46bac6e	research	2	NA	2023-12-10T10:54:53Z	653.5	255	FALSE	1	1	1	TRUE	science_positive
89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	46e175cb-ead3-40a8-94ee-479cae6d00ca	migration	-3	NA	2023-12-10T10:55:13Z	1100.5	339	FALSE	1	1	1	TRUE	social consequences_negative
5b5bbdca-3a16-4d28-8cd5-0fe011e4791c	650a5cc55e8ddf8bae0b81fb	fdff2502-b1c3-40aa-bdc1-7bd7b48ea4c6	climate change	0	NA	2023-12-10T10:32:03Z	650	400	TRUE	0	0	0	TRUE	climate change_neutral
5b5bbdca-3a16-4d28-8cd5-0fe011e4791c	650a5cc55e8ddf8bae0b81fb	fa83d70d-3e0a-4b21-9a7a-725362c8e91f	the greens (political party)	-2	NA	2023-12-10T10:32:26Z	857	584	FALSE	1	1	1	TRUE	politics_negative
5b5bbdca-3a16-4d28-8cd5-0fe011e4791c	650a5cc55e8ddf8bae0b81fb	3da0b23b-a01d-483f-9b65-ac02e3747b1b	climate gluer	-3	NA	2023-12-10T10:32:50Z	992	485	FALSE	1	1	1	TRUE	activism_negative
5b5bbdca-3a16-4d28-8cd5-0fe011e4791c	650a5cc55e8ddf8bae0b81fb	ee18a27f-6cd5-45dd-89c4-795a92418341	higher electricity prices	-3	NA	2023-12-10T10:32:58Z	107	673	FALSE	1	1	1	TRUE	costs_negative
5b5bbdca-3a16-4d28-8cd5-0fe011e4791c	650a5cc55e8ddf8bae0b81fb	4311de40-a58f-49e9-9447-740e73fc5e6e	little snow	10	NA	2023-12-10T10:33:12Z	840	216	FALSE	1	1	1	TRUE	global warming_ambivalent
5b5bbdca-3a16-4d28-8cd5-0fe011e4791c	650a5cc55e8ddf8bae0b81fb	23ef9a08-80e2-4792-8ce0-87e6dd4b6660	warmer temperatures	2	NA	2023-12-10T10:33:38Z	661	210	FALSE	1	1	1	TRUE	global warming_positive
5b5bbdca-3a16-4d28-8cd5-0fe011e4791c	650a5cc55e8ddf8bae0b81fb	975881e0-ad93-44c3-9ae8-b3bd3fc7dcf1	higher taxes	-3	NA	2023-12-10T10:33:58Z	271	610	FALSE	1	1	1	TRUE	political measures against climate change_negative
5b5bbdca-3a16-4d28-8cd5-0fe011e4791c	650a5cc55e8ddf8bae0b81fb	9201d6ab-b69b-4851-829a-4212b27bc3ba	overdramatization	-2	NA	2023-12-10T10:34:18Z	404	602	FALSE	1	1	1	TRUE	denial_negative
5b5bbdca-3a16-4d28-8cd5-0fe011e4791c	650a5cc55e8ddf8bae0b81fb	1a5a1a1b-172b-4f71-8669-64f78624896b	fewer nuclear power plants	10	NA	2023-12-10T10:35:09Z	449	235	FALSE	1	1	1	TRUE	nuclear power_ambivalent
5b5bbdca-3a16-4d28-8cd5-0fe011e4791c	650a5cc55e8ddf8bae0b81fb	555a473c-02ed-48c7-9429-47b01fbd2e45	animal mortality	-1	NA	2023-12-10T10:35:58Z	562	616	FALSE	1	1	1	TRUE	destruction of the environment_negative
5b5bbdca-3a16-4d28-8cd5-0fe011e4791c	650a5cc55e8ddf8bae0b81fb	f5da1b90-b865-4278-96dd-d524faabd77b	afd	10	NA	2023-12-10T10:36:22Z	388	329	FALSE	1	1	1	TRUE	politics_ambivalent
5b5bbdca-3a16-4d28-8cd5-0fe011e4791c	650a5cc55e8ddf8bae0b81fb	7548ac75-8877-4a2a-9a01-fd7a84e3e708	decrease in heating costs	3	NA	2023-12-10T10:37:07Z	779	105	FALSE	1	1	1	TRUE	positive consequences_positive
5b5bbdca-3a16-4d28-8cd5-0fe011e4791c	650a5cc55e8ddf8bae0b81fb	0d8f9674-f123-4a7a-8b42-662dafc08cfa	not now!	-3	NA	2023-12-10T10:37:59Z	297	138	FALSE	1	1	1	TRUE	rest_negative
8120cee9-8651-4109-a700-a43c9365d39c	6546ae64283c55141ad64787	a457669d-6b37-4c70-bcf0-78717411b9b0	climate change	0	NA	2023-12-10T10:31:29Z	650	400	TRUE	0	0	0	TRUE	climate change_neutral
8120cee9-8651-4109-a700-a43c9365d39c	6546ae64283c55141ad64787	83dd8b51-0b1b-46b5-ae74-97dfdbf10269	personal	1	NA	2023-12-10T10:31:38Z	194.5	152	FALSE	1	1	1	TRUE	rest_positive
8120cee9-8651-4109-a700-a43c9365d39c	6546ae64283c55141ad64787	b5c34ca0-7db3-46d1-a3a0-2e9faf95c446	personal energy consumption	-1	NA	2023-12-10T10:31:39Z	489.5	186	FALSE	1	1	1	TRUE	environmental damaging behavior _negative
8120cee9-8651-4109-a700-a43c9365d39c	6546ae64283c55141ad64787	58f90831-cc81-4373-b403-2e92e25cb5c4	factories, large companies	-3	NA	2023-12-10T10:31:40Z	784.5	185	FALSE	1	1	1	TRUE	industry_negative
8120cee9-8651-4109-a700-a43c9365d39c	6546ae64283c55141ad64787	ad6a4b45-8f06-468b-bbb9-fe86983574e0	unemployment	-2	NA	2023-12-10T10:31:41Z	992.5	317	FALSE	1	1	1	TRUE	social consequences_negative
8120cee9-8651-4109-a700-a43c9365d39c	6546ae64283c55141ad64787	988a24dc-3008-4b05-ba01-c97579d67f2f	economic crisis	-2	NA	2023-12-10T10:31:42Z	916.5	475	FALSE	1	1	1	TRUE	economy_negative
8120cee9-8651-4109-a700-a43c9365d39c	6546ae64283c55141ad64787	8a7e479c-4c59-478e-a747-a72b098e8a35	extinction of animals	-2	NA	2023-12-10T10:31:42Z	775.5	606	FALSE	1	1	1	TRUE	destruction of the environment_negative
8120cee9-8651-4109-a700-a43c9365d39c	6546ae64283c55141ad64787	26de3675-6431-46e5-be7f-746cc59ca026	thirst problem	-2	NA	2023-12-10T10:31:43Z	524.5	573	FALSE	1	1	1	TRUE	scarcity_negative
8120cee9-8651-4109-a700-a43c9365d39c	6546ae64283c55141ad64787	02039831-e863-405d-b4d8-e98b30ac9298	irreversible energy consumption	3	NA	2023-12-10T10:31:45Z	364.5	380	FALSE	1	1	1	TRUE	environmental damaging behavior _positive
8120cee9-8651-4109-a700-a43c9365d39c	6546ae64283c55141ad64787	e2b80199-5c3b-425f-9af8-af7f429ad7c6	through the city	3	NA	2023-12-10T10:31:47Z	123.5	304	FALSE	1	1	1	TRUE	rest_positive
8120cee9-8651-4109-a700-a43c9365d39c	6546ae64283c55141ad64787	6c47b9ee-d83d-47e7-848e-3f552d0b5d87	boosting research	1	NA	2023-12-10T10:39:46Z	138.5	533	FALSE	1	1	1	TRUE	science_positive
8120cee9-8651-4109-a700-a43c9365d39c	6546ae64283c55141ad64787	d86ed9e1-09d5-4c19-a591-e8963a64f067	public awareness	1	NA	2023-12-10T10:39:47Z	343.5	500	FALSE	1	1	1	TRUE	environmental consciousness_positive
b8dfdbea-30d5-478f-bdf2-3e20e3b0c4e6	653128a510c3e3686565e042	5d027ae1-f4a0-4b62-b0c4-635476bb4d33	climate change	-3	NA	2023-12-10T11:28:28Z	650	400	TRUE	0	0	0	TRUE	climate change_negative
b8dfdbea-30d5-478f-bdf2-3e20e3b0c4e6	653128a510c3e3686565e042	efccf267-13bd-46c2-8ca4-c03c60680e04	climate gluer	-3	NA	2023-12-10T11:28:52Z	681.4	222.6	FALSE	1	1	1	TRUE	activism_negative
b8dfdbea-30d5-478f-bdf2-3e20e3b0c4e6	653128a510c3e3686565e042	d1d6e580-886c-4312-90a3-8e92fecdf604	longer car rides	-3	NA	2023-12-10T11:29:16Z	575.4	96.6	FALSE	1	1	1	TRUE	activism_negative
b8dfdbea-30d5-478f-bdf2-3e20e3b0c4e6	653128a510c3e3686565e042	b77fe8ac-3e74-4c1e-bdda-7162cfc168d8	exploited by politics	-3	NA	2023-12-10T11:29:48Z	933.4	355.6	FALSE	1	1	1	TRUE	government overpower_negative
b8dfdbea-30d5-478f-bdf2-3e20e3b0c4e6	653128a510c3e3686565e042	a6db2a99-f4f5-49e7-8abd-40ae456b9a99	everything is expensive	-3	NA	2023-12-10T11:30:06Z	1106.4	239.6	FALSE	1	1	1	TRUE	costs_negative
b8dfdbea-30d5-478f-bdf2-3e20e3b0c4e6	653128a510c3e3686565e042	ea1f91a9-4de5-466b-a8ff-6b8d7d59a6b2	less money	-3	NA	2023-12-10T11:30:16Z	1034.4	107.6	FALSE	1	1	1	TRUE	rest_negative
b8dfdbea-30d5-478f-bdf2-3e20e3b0c4e6	653128a510c3e3686565e042	e325ed7b-2489-4e41-9b31-83dc089c9dd1	delay to work	-3	NA	2023-12-10T11:30:31Z	720.4	41.6	FALSE	1	1	1	TRUE	activism_negative
b8dfdbea-30d5-478f-bdf2-3e20e3b0c4e6	653128a510c3e3686565e042	82cd33af-feb5-4a22-9bbd-0b317fe9f8b7	more frequent visits to the swimming pool	10	NA	2023-12-10T11:32:05Z	238.4	204.6	FALSE	1	1	1	TRUE	positive consequences_ambivalent
b8dfdbea-30d5-478f-bdf2-3e20e3b0c4e6	653128a510c3e3686565e042	4811b856-d9f1-4650-a4f8-7c30d9f97b0d	heat	1	NA	2023-12-10T11:32:21Z	444.4	296.6	FALSE	1	1	1	TRUE	natural disaster_positive
b8dfdbea-30d5-478f-bdf2-3e20e3b0c4e6	653128a510c3e3686565e042	90db7c82-c845-4a38-8fc3-ee04ff4d9f47	too hot	-3	NA	2023-12-10T11:32:49Z	469.4	418.6	FALSE	1	1	1	TRUE	global warming_negative
b8dfdbea-30d5-478f-bdf2-3e20e3b0c4e6	653128a510c3e3686565e042	be743630-9e56-436b-bf00-a40c34d9c9b9	melting polar caps	-3	NA	2023-12-10T11:33:09Z	220.4	413.6	FALSE	1	1	1	TRUE	global warming_negative
b8dfdbea-30d5-478f-bdf2-3e20e3b0c4e6	653128a510c3e3686565e042	7f248bdd-d3dc-4fd3-9bef-f9df666db939	no more polar bears	-3	NA	2023-12-10T11:33:54Z	208.4	599.6	FALSE	1	1	1	TRUE	destruction of the environment_negative
b8dfdbea-30d5-478f-bdf2-3e20e3b0c4e6	653128a510c3e3686565e042	0d5f6790-d8bc-4067-a8f8-7a6e881627ef	fearmongering	-3	NA	2023-12-10T11:34:33Z	900.4	569.6	FALSE	1	1	1	TRUE	conspirative narration_negative
b8dfdbea-30d5-478f-bdf2-3e20e3b0c4e6	653128a510c3e3686565e042	25e5f488-eee2-4de3-abb7-bde16e0c457c	there were always warm periods	0	NA	2023-12-10T11:35:17Z	624.4	554.6	FALSE	1	1	1	TRUE	natural process_neutral
f417fa93-f809-4e7b-9e56-8ce891866f75	5c258d9a3217420001e6bdf4	9825640f-f30e-4d79-8c4c-d57eab137251	climate change	2	NA	2023-12-10T10:41:55Z	650	400	TRUE	0	0	0	TRUE	climate change_positive
f417fa93-f809-4e7b-9e56-8ce891866f75	5c258d9a3217420001e6bdf4	353bc099-70ce-4937-96d9-667fae4f4283	warmer weather	10	NA	2023-12-10T10:42:27Z	650	204	FALSE	1	1	1	TRUE	global warming_ambivalent
f417fa93-f809-4e7b-9e56-8ce891866f75	5c258d9a3217420001e6bdf4	b57be15a-3722-4ec4-b4dc-cd1e3ac8bad0	more african refugees	-3	NA	2023-12-10T10:43:02Z	647	639	FALSE	1	1	1	TRUE	social consequences_negative
f417fa93-f809-4e7b-9e56-8ce891866f75	5c258d9a3217420001e6bdf4	124206e5-701b-4fa2-9551-53fbd245812e	lower heating costs	3	NA	2023-12-10T10:44:09Z	869	206	FALSE	1	1	1	TRUE	positive consequences_positive
f417fa93-f809-4e7b-9e56-8ce891866f75	5c258d9a3217420001e6bdf4	8e78d5aa-83e0-4c97-b622-0f25ba21d366	increased crime	-3	NA	2023-12-10T10:44:53Z	459	728	FALSE	1	1	1	TRUE	social consequences_negative
f417fa93-f809-4e7b-9e56-8ce891866f75	5c258d9a3217420001e6bdf4	bff75595-07f9-4ce2-8705-8707bf9a3b46	higher social spending	-2	NA	2023-12-10T10:49:49Z	831	728	FALSE	1	1	1	TRUE	costs_negative
f417fa93-f809-4e7b-9e56-8ce891866f75	5c258d9a3217420001e6bdf4	d0bff0bb-54c5-4ff5-a28d-5e3627bc4f7d	(white) boomers are dying	3	NA	2023-12-10T10:50:36Z	454	207	FALSE	1	1	1	TRUE	future_positive
f417fa93-f809-4e7b-9e56-8ce891866f75	5c258d9a3217420001e6bdf4	fce2b0b6-60d9-4560-8402-b8b9233d3c46	higher alcohol budget	3	NA	2023-12-10T10:50:39Z	869	366	FALSE	1	1	1	TRUE	rest_positive
f417fa93-f809-4e7b-9e56-8ce891866f75	5c258d9a3217420001e6bdf4	d69ff4f2-dbc7-492c-bb2d-951a52230d47	extremely hot summers	-1	NA	2023-12-10T10:52:14Z	653	42	FALSE	1	1	1	TRUE	natural disaster_negative
f417fa93-f809-4e7b-9e56-8ce891866f75	5c258d9a3217420001e6bdf4	bc6ec094-59b6-402b-9bc5-1b954b085260	apartments becoming available	2	NA	2023-12-10T10:53:27Z	398	122	FALSE	1	1	1	TRUE	future_positive
f417fa93-f809-4e7b-9e56-8ce891866f75	5c258d9a3217420001e6bdf4	7f1ca8b7-d603-4f96-b93a-2d5903e94c73	going towards refugees	-3	NA	2023-12-10T10:54:09Z	354	30	FALSE	1	1	1	TRUE	social consequences_negative
f417fa93-f809-4e7b-9e56-8ce891866f75	5c258d9a3217420001e6bdf4	11095f30-379a-47b3-ba68-f5b716c05257	lower meat prices	3	NA	2023-12-10T10:57:56Z	245	412	FALSE	1	1	1	TRUE	positive consequences_positive
f417fa93-f809-4e7b-9e56-8ce891866f75	5c258d9a3217420001e6bdf4	29eab579-cfbe-4380-8cdb-bf18f29ff1d4	less meat eaters	2	NA	2023-12-10T10:57:59Z	436	408	FALSE	1	1	1	TRUE	environmental friendly behavior_positive
68cfe374-e593-4d67-a20b-26405c0cbc8c	6524e0ef44178670528207b7	e1d79d53-9152-4498-a346-2aeb5e612db9	climate change	0	NA	2023-12-10T10:52:49Z	650	400	TRUE	0	0	0	TRUE	climate change_neutral
68cfe374-e593-4d67-a20b-26405c0cbc8c	6524e0ef44178670528207b7	8164db89-17a3-4819-a6a1-33f9450256cb	co2	-2	NA	2023-12-10T10:53:11Z	633.3742	226	FALSE	1	1	1	TRUE	scientific explanation_negative
68cfe374-e593-4d67-a20b-26405c0cbc8c	6524e0ef44178670528207b7	f77e8f8c-3836-4e65-9816-14a1a577c975	solar radiation	-2	NA	2023-12-10T10:54:50Z	756.3742	273	FALSE	1	1	1	TRUE	global warming_negative
68cfe374-e593-4d67-a20b-26405c0cbc8c	6524e0ef44178670528207b7	0b6baaef-c07f-4b68-a555-fea9cc56726b	greenhouse effect	-3	NA	2023-12-10T10:55:33Z	680	539	FALSE	1	1	1	TRUE	scientific explanation_negative
68cfe374-e593-4d67-a20b-26405c0cbc8c	6524e0ef44178670528207b7	92410639-7948-4b39-84a6-1268b798327e	heatwaves	-1	NA	2023-12-10T10:56:36Z	1184	544	FALSE	1	1	1	TRUE	natural disaster_negative
68cfe374-e593-4d67-a20b-26405c0cbc8c	6524e0ef44178670528207b7	2e41e709-9333-4fa0-95e0-9435900ac253	water shortage	-3	NA	2023-12-10T10:56:56Z	861.3742	290	FALSE	1	1	1	TRUE	scarcity_negative
68cfe374-e593-4d67-a20b-26405c0cbc8c	6524e0ef44178670528207b7	caf9479c-b210-40ca-bcc4-7ade906f4621	global warming	-2	NA	2023-12-10T10:57:19Z	437.3742	330	FALSE	1	1	1	TRUE	global warming_negative
